date,flow_ft3_s,po4_mg_L,Daily_Load_MTD
10/31/2014,59.4,0.07586,0.011025486
11/1/2014,72.8,0.08354,0.014880733
11/2/2014,94.3,0.096,0.022150391
11/3/2014,68.2,0.07889,0.013164513
11/4/2014,60.1,0.07306,0.010743669
11/5/2014,56.7,0.0702,0.009739096
11/6/2014,69.5,0.07714,0.013117858
11/7/2014,190,0.14713,0.06839956
11/8/2014,145,0.1193,0.04232597
11/9/2014,98.1,0.09114,0.021876433
11/10/2014,79.3,0.07946,0.015417722
11/11/2014,71.7,0.07431,0.013036616
11/12/2014,68,0.07144,0.011886359
11/13/2014,71.1,0.07239,0.012593506
11/14/2014,66.8,0.06925,0.011318652
11/15/2014,62.2,0.06601,0.010046125
11/16/2014,60.2,0.06422,0.009459436
11/17/2014,70.1,0.06883,0.011805768
11/18/2014,82.6,0.07465,0.015087189
11/19/2014,68.1,0.06634,0.01105404
11/20/2014,64.6,0.06384,0.01009076
11/21/2014,61.7,0.06169,0.009313189
11/22/2014,58.2,0.05927,0.008440271
11/23/2014,71.5,0.06532,0.011427486
11/24/2014,85.7,0.07164,0.015022246
11/25/2014,71.4,0.06394,0.011170415
11/26/2014,65,0.06019,0.009572738
11/27/2014,67.3,0.06069,0.0099938
11/28/2014,67.4,0.06013,0.009916298
11/29/2014,64.2,0.05803,0.009115617
11/30/2014,65.7,0.05815,0.009347889
12/1/2014,76.5,0.06256,0.011709993
12/2/2014,71,0.05945,0.01032782
12/3/2014,81.5,0.06361,0.012684737
12/4/2014,72.1,0.05881,0.010374924
12/5/2014,66.2,0.05564,0.009012465
12/6/2014,109,0.07378,0.019677215
12/7/2014,123,0.07912,0.02381167
12/8/2014,89,0.0639,0.013915196
12/9/2014,75.4,0.05755,0.010617326
12/10/2014,76,0.05729,0.010653465
12/11/2014,78.2,0.0577,0.011040304
12/12/2014,76.9,0.05666,0.010661084
12/13/2014,78.3,0.05674,0.010870501
12/14/2014,95.5,0.06324,0.014777253
12/15/2014,145,0.08255,0.029287584
12/16/2014,244,0.12184,0.072740819
12/17/2014,336,0.15904,0.130750728
12/18/2014,251,0.12271,0.075361954
12/19/2014,186,0.09593,0.043658203
12/20/2014,147,0.08007,0.028799546
12/21/2014,127,0.07181,0.022314498
12/22/2014,118,0.06786,0.019592702
12/23/2014,116,0.06661,0.018905836
12/24/2014,135,0.07322,0.024185884
12/25/2014,160,0.082,0.032102016
12/26/2014,137,0.07294,0.024450334
12/27/2014,118,0.06549,0.01890843
12/28/2014,116,0.06433,0.018258707
12/29/2014,106,0.0603,0.015639456
12/30/2014,97.1,0.05672,0.01347578
12/31/2014,89.2,0.05354,0.011685349
1/1/2015,83.5,0.05119,0.010458516
1/2/2015,81.3,0.05011,0.009968124
1/3/2015,90.7,0.05313,0.011790862
1/4/2015,237,0.10427,0.060465297
1/5/2015,225,0.09943,0.054739198
1/6/2015,120,0.06237,0.01831283
1/7/2015,99.8,0.05513,0.01346223
1/8/2015,96,0.05356,0.012580858
1/9/2015,82,0.04853,0.009736943
1/10/2015,82.9,0.04861,0.009860039
1/11/2015,79.9,0.04738,0.009262758
1/12/2015,80.8,0.04748,0.009386864
1/13/2015,77.2,0.04608,0.008704188
1/14/2015,68.4,0.04295,0.00718816
1/15/2015,77.9,0.04596,0.008760239
1/16/2015,74.7,0.04473,0.008175569
1/17/2015,67.2,0.04209,0.006920647
1/18/2015,76.3,0.04497,0.008395487
1/19/2015,78.2,0.04546,0.008698305
1/20/2015,76.5,0.04477,0.008380058
1/21/2015,67.7,0.04176,0.006917476
1/22/2015,75.4,0.04418,0.008150712
1/23/2015,69.4,0.04212,0.00715231
1/24/2015,69.2,0.04196,0.007104607
1/25/2015,67.5,0.04133,0.006826021
1/26/2015,58.1,0.03818,0.005427634
1/27/2015,63.4,0.03985,0.006181816
1/28/2015,57.3,0.0378,0.005299622
1/29/2015,60.8,0.0389,0.005786976
1/30/2015,63.9,0.03987,0.006233695
1/31/2015,57.4,0.03772,0.005297635
2/1/2015,61.6,0.03907,0.005888743
2/2/2015,53.4,0.03637,0.004752072
2/3/2015,61.2,0.03891,0.005826545
2/4/2015,66.6,0.04066,0.006625827
2/5/2015,63,0.03949,0.00608732
2/6/2015,56.1,0.03726,0.005114512
2/7/2015,65.9,0.04047,0.00652555
2/8/2015,64.2,0.03994,0.006273957
2/9/2015,58.7,0.03818,0.005483685
2/10/2015,63,0.03963,0.006108901
2/11/2015,62.2,0.03941,0.005997846
2/12/2015,65.5,0.04055,0.006498762
2/13/2015,56.5,0.03766,0.005206277
2/14/2015,64.3,0.04029,0.006338795
2/15/2015,57.3,0.03807,0.005337476
2/16/2015,61.5,0.03954,0.005949908
2/17/2015,61.3,0.03956,0.005933559
2/18/2015,64.5,0.04072,0.006426373
2/19/2015,66.2,0.0414,0.006705896
2/20/2015,60.4,0.03959,0.005850876
2/21/2015,65,0.04124,0.006558892
2/22/2015,70.2,0.04311,0.007404805
2/23/2015,67.9,0.04249,0.007059192
2/24/2015,59,0.03964,0.005722478
2/25/2015,71.4,0.04398,0.007683373
2/26/2015,68.8,0.04328,0.007285748
2/27/2015,64.5,0.04199,0.006626803
2/28/2015,58.4,0.04008,0.005727156
3/1/2015,65.3,0.04264,0.00681285
3/2/2015,70.3,0.04456,0.007664767
3/3/2015,65.4,0.04308,0.006893693
3/4/2015,70.6,0.0451,0.007790758
3/5/2015,68.9,0.04474,0.007542471
3/6/2015,62,0.04255,0.006454903
3/7/2015,68.2,0.04498,0.007505892
3/8/2015,70.4,0.04601,0.00792544
3/9/2015,73.7,0.04746,0.008558422
3/10/2015,91.2,0.05399,0.012047769
3/11/2015,183,0.08718,0.0390361
3/12/2015,257,0.11496,0.072290021
3/13/2015,234,0.1071,0.061320234
3/14/2015,305,0.13479,0.100590272
3/15/2015,400,0.17335,0.169661112
3/16/2015,352,0.15519,0.13366105
3/17/2015,567,0.24677,0.342352806
3/18/2015,511,0.224,0.280070515
3/19/2015,328,0.14882,0.119435551
3/20/2015,272,0.12744,0.084815092
3/21/2015,261,0.12402,0.079201007
3/22/2015,307,0.1436,0.107867667
3/23/2015,232,0.1143,0.064883264
3/24/2015,189,0.09803,0.045333503
3/25/2015,187,0.09802,0.044849208
3/26/2015,303,0.14659,0.108678953
3/27/2015,396,0.18815,0.182304706
3/28/2015,284,0.14096,0.097951864
3/29/2015,218,0.11425,0.060941224
3/30/2015,223,0.11735,0.064030432
3/31/2015,243,0.12694,0.07547502
4/1/2015,213,0.11515,0.060012541
4/2/2015,216,0.11749,0.062094499
4/3/2015,341,0.17451,0.145603954
4/4/2015,429,0.21772,0.22853572
4/5/2015,310,0.16336,0.123909867
4/6/2015,229,0.12777,0.071591729
4/7/2015,194,0.11316,0.053714698
4/8/2015,233,0.13207,0.075293688
4/9/2015,305,0.16731,0.124859103
4/10/2015,329,0.18062,0.145398594
4/11/2015,263,0.1503,0.096719313
4/12/2015,196,0.11976,0.057433639
4/13/2015,173,0.11002,0.04657107
4/14/2015,245,0.14601,0.087528031
4/15/2015,193,0.12197,0.057598186
4/16/2015,155,0.10464,0.039685139
4/17/2015,160,0.10818,0.042351172
4/18/2015,156,0.10732,0.04096413
4/19/2015,137,0.09892,0.033159131
4/20/2015,159,0.1111,0.043222477
4/21/2015,227,0.14748,0.081913873
4/22/2015,178,0.12333,0.053713964
4/23/2015,150,0.10996,0.040357519
4/24/2015,133,0.10216,0.033245357
4/25/2015,125,0.099,0.03027915
4/26/2015,118,0.0963,0.027803967
4/27/2015,111,0.09353,0.025402262
4/28/2015,104,0.0907,0.023080175
4/29/2015,101,0.09002,0.022246355
4/30/2015,98.3,0.08947,0.021519364
5/1/2015,93.7,0.08783,0.020136359
5/2/2015,90.6,0.08701,0.019288384
5/3/2015,87.7,0.08627,0.018512193
5/4/2015,83.8,0.08491,0.017410103
5/5/2015,81.5,0.08447,0.016844517
5/6/2015,80.7,0.08491,0.016766053
5/7/2015,85.3,0.08864,0.018500235
5/8/2015,81.6,0.08734,0.017438207
5/9/2015,76.5,0.08511,0.015930907
5/10/2015,139,0.12523,0.042591374
5/11/2015,222,0.17974,0.097632899
5/12/2015,443,0.33347,0.361458937
5/13/2015,244,0.19832,0.118400848
5/14/2015,140,0.13143,0.045021609
5/15/2015,115,0.11633,0.032733168
5/16/2015,115,0.11759,0.033087709
5/17/2015,106,0.11277,0.029248117
5/18/2015,107,0.11467,0.030021477
5/19/2015,111,0.11865,0.032224723
5/20/2015,90.3,0.10547,0.023303179
5/21/2015,81.4,0.10029,0.019974711
5/22/2015,75.9,0.0974,0.01808836
5/23/2015,71.5,0.09523,0.016660127
5/24/2015,69.6,0.09483,0.016149291
5/25/2015,68.4,0.09492,0.015885918
5/26/2015,71.2,0.09801,0.017074534
5/27/2015,69.8,0.09795,0.016728551
5/28/2015,90.4,0.11466,0.025361728
5/29/2015,71,0.10088,0.017525156
5/30/2015,85.4,0.11312,0.023637184
5/31/2015,365,0.3394,0.303112031
6/1/2015,642,0.59482,0.93437038
6/2/2015,309,0.29823,0.225480132
6/3/2015,196,0.20691,0.099228408
6/4/2015,144,0.16637,0.058618673
6/5/2015,179,0.1968,0.086193913
6/6/2015,565,0.54749,0.756873171
6/7/2015,240,0.25248,0.148264335
6/8/2015,254,0.26703,0.165955727
6/9/2015,456,0.45556,0.508286879
6/10/2015,479,0.48213,0.565064653
6/11/2015,1300,1.43687,4.570453571
6/12/2015,568,0.58125,0.80781102
6/13/2015,677,0.7027,1.164011026
6/14/2015,377,0.39802,0.367151002
6/15/2015,352,0.37705,0.324743211
6/16/2015,404,0.43161,0.426649593
6/17/2015,457,0.48922,0.547039738
6/18/2015,213,0.25236,0.131522057
6/19/2015,159,0.20377,0.079274925
6/20/2015,140,0.18759,0.06425933
6/21/2015,134,0.1834,0.060131578
6/22/2015,131,0.18196,0.058323784
6/23/2015,116,0.169,0.047967067
6/24/2015,103,0.15775,0.039756218
6/25/2015,92.6,0.1488,0.033714164
6/26/2015,87.8,0.14515,0.031182435
6/27/2015,167,0.22408,0.091562584
6/28/2015,604,0.70074,1.035600662
6/29/2015,322,0.38677,0.304724325
6/30/2015,211,0.27323,0.141061764
7/1/2015,654,0.77567,1.241232719
7/2/2015,381,0.45887,0.427772747
7/3/2015,207,0.27417,0.138863705
7/4/2015,151,0.21768,0.080425533
7/5/2015,131,0.19824,0.063542026
7/6/2015,119,0.18688,0.0544137
7/7/2015,113,0.18163,0.050218588
7/8/2015,117,0.18677,0.053467694
7/9/2015,124,0.19509,0.05919093
7/10/2015,161,0.23531,0.092696798
7/11/2015,121,0.19377,0.057368089
7/12/2015,100,0.17219,0.042131449
7/13/2015,90.9,0.16315,0.036286864
7/14/2015,89.3,0.16211,0.035420912
7/15/2015,97.1,0.17122,0.04067918
7/16/2015,88.2,0.16218,0.034999703
7/17/2015,82.2,0.1562,0.031416031
7/18/2015,437,0.56315,0.602149039
7/19/2015,246,0.33904,0.204072516
7/20/2015,122,0.20166,0.060197446
7/21/2015,91.2,0.16821,0.037535752
7/22/2015,80.3,0.15654,0.030756672
7/23/2015,73.3,0.1491,0.026741151
7/24/2015,72.1,0.14812,0.026130483
7/25/2015,68.5,0.14438,0.024198925
7/26/2015,77.5,0.15484,0.029361845
7/27/2015,70.4,0.14709,0.025336947
7/28/2015,64.3,0.14039,0.022087452
7/29/2015,60.4,0.13614,0.020119684
7/30/2015,65.7,0.14239,0.02288987
7/31/2015,70.9,0.14848,0.025758031
8/1/2015,61.6,0.13798,0.020796743
8/2/2015,56.1,0.13174,0.018083354
8/3/2015,54.2,0.12962,0.017189759
8/4/2015,54.8,0.13036,0.017479274
8/5/2015,64.3,0.14132,0.022233768
8/6/2015,54.7,0.13026,0.017433993
8/7/2015,51.8,0.12687,0.016080042
8/8/2015,50.1,0.12485,0.015304697
8/9/2015,49.9,0.12455,0.015206972
8/10/2015,180,0.27199,0.119790924
8/11/2015,818,1.10055,2.202731455
8/12/2015,290,0.39896,0.283090845
8/13/2015,131,0.21577,0.069160931
8/14/2015,99.1,0.17966,0.043563576
8/15/2015,75,0.15225,0.027939398
8/16/2015,68.3,0.14439,0.024129943
8/17/2015,63,0.1381,0.021287894
8/18/2015,63.9,0.1388,0.021701452
8/19/2015,71,0.14646,0.025443441
8/20/2015,203,0.293,0.145533217
8/21/2015,227,0.31928,0.177335647
8/22/2015,106,0.18393,0.047704232
8/23/2015,81,0.15585,0.030888036
8/24/2015,72.6,0.14606,0.02594576
8/25/2015,70.5,0.14324,0.024708814
8/26/2015,68.8,0.14084,0.023708983
8/27/2015,68.9,0.14041,0.023670952
8/28/2015,68.2,0.13907,0.023206856
8/29/2015,66.3,0.13642,0.02213044
8/30/2015,67.6,0.13724,0.022700001
8/31/2015,63.1,0.13175,0.020341288
9/1/2015,60.6,0.12844,0.01904458
9/2/2015,61.3,0.12856,0.019282565
9/3/2015,67.8,0.13484,0.022369018
9/4/2015,69.2,0.13561,0.02296129
9/5/2015,65.7,0.1312,0.021091025
9/6/2015,65.2,0.12995,0.0207311
9/7/2015,66.1,0.13015,0.021049612
9/8/2015,63.8,0.127,0.019825442
9/9/2015,103,0.16621,0.041888311
9/10/2015,79.9,0.14186,0.027733534
9/11/2015,67.8,0.12873,0.021355411
9/12/2015,167,0.2268,0.092674018
9/13/2015,180,0.23825,0.104931018
9/14/2015,116,0.17365,0.049286871
9/15/2015,81.4,0.1387,0.027624812
9/16/2015,68.1,0.12474,0.020785062
9/17/2015,61.5,0.1174,0.017666141
9/18/2015,58.5,0.11363,0.016264748
9/19/2015,77.9,0.13138,0.025041779
9/20/2015,105,0.15591,0.040055462
9/21/2015,69,0.121,0.020428333
9/22/2015,61.7,0.1132,0.017089528
9/23/2015,58.9,0.10968,0.0158067
9/24/2015,57,0.10702,0.014925823
9/25/2015,55.8,0.10504,0.014341262
9/26/2015,55.5,0.10389,0.014107992
9/27/2015,54.3,0.10192,0.013541218
9/28/2015,57.8,0.10419,0.014735075
9/29/2015,86.1,0.12824,0.027016254
9/30/2015,319,0.33295,0.259877197
10/1/2015,166,0.19451,0.079003893
10/2/2015,110,0.14515,0.039066832
10/3/2015,78.3,0.11711,0.022436454
10/4/2015,70.7,0.10964,0.018966488
10/5/2015,66.9,0.10544,0.017259571
10/6/2015,64.2,0.10221,0.016055613
10/7/2015,62.4,0.09975,0.015229862
10/8/2015,61.9,0.09839,0.014901846
10/9/2015,247,0.24604,0.148696636
10/10/2015,162,0.17551,0.069568935
10/11/2015,103,0.12777,0.032200647
10/12/2015,81.4,0.10981,0.021870805
10/13/2015,76.8,0.10518,0.01976482
10/14/2015,73.7,0.10175,0.018348492
10/15/2015,73.1,0.10027,0.0179344
10/16/2015,94.9,0.11548,0.026814608
10/17/2015,111,0.1261,0.034248104
10/18/2015,78.5,0.10117,0.019432106
10/19/2015,71.5,0.09505,0.016628636
10/20/2015,71,0.0937,0.016277826
10/21/2015,68.8,0.09116,0.01534586
10/22/2015,73.7,0.09365,0.016887826
10/23/2015,70.5,0.09043,0.015599121
10/24/2015,69.1,0.08851,0.014964729
10/25/2015,103,0.11053,0.027855815
10/26/2015,77.8,0.0925,0.017608396
10/27/2015,71,0.08698,0.015110409
10/28/2015,192,0.16532,0.077664955
10/29/2015,348,0.26878,0.228862515
10/30/2015,208,0.17217,0.087623236
10/31/2015,140,0.12697,0.043493827
11/1/2015,107,0.10498,0.027484562
11/2/2015,86.6,0.09122,0.019328869
11/3/2015,76.6,0.08408,0.015758684
11/4/2015,73.7,0.0814,0.014678794
11/5/2015,70.8,0.07877,0.013645598
11/6/2015,69.9,0.07738,0.013234404
11/7/2015,68.9,0.07595,0.012803994
11/8/2015,66.5,0.07372,0.011995143
11/9/2015,64,0.07147,0.011191859
11/10/2015,75.4,0.07724,0.014249909
11/11/2015,125,0.10426,0.031887921
11/12/2015,108,0.09372,0.024765922
11/13/2015,104,0.09052,0.023034371
11/14/2015,94.1,0.08417,0.019379627
11/15/2015,80.7,0.07605,0.015016587
11/16/2015,74.7,0.07203,0.013165352
11/17/2015,70.5,0.06904,0.011909359
11/18/2015,68.1,0.06704,0.011170679
11/19/2015,66.5,0.0655,0.010657649
11/20/2015,65.3,0.0642,0.010257622
11/21/2015,62.8,0.06225,0.009565275
11/22/2015,61.1,0.06074,0.009080598
11/23/2015,60.6,0.05986,0.008875806
11/24/2015,60.8,0.05935,0.008829229
11/25/2015,61.2,0.05894,0.008825921
11/26/2015,60.2,0.05785,0.008521152
11/27/2015,62.1,0.05819,0.008841754
11/28/2015,95.6,0.07344,0.01717865
11/29/2015,81.6,0.06619,0.013215421
11/30/2015,74.9,0.06243,0.011441254
12/1/2015,70.4,0.05975,0.01029222
12/2/2015,116,0.0798,0.022649538
12/3/2015,195,0.11449,0.054626156
12/4/2015,139,0.08846,0.030085706
12/5/2015,107,0.0736,0.019269039
12/6/2015,87.9,0.06461,0.013895913
12/7/2015,79.6,0.06043,0.011769666
12/8/2015,76.2,0.05842,0.010892185
12/9/2015,72.6,0.05636,0.01001166
12/10/2015,70.4,0.05492,0.009460229
12/11/2015,68.5,0.05364,0.008990375
12/12/2015,68,0.05296,0.008811612
12/13/2015,63.9,0.05081,0.00794417
12/14/2015,64.4,0.05058,0.007970089
12/15/2015,72.8,0.05357,0.009542266
12/16/2015,66.9,0.05075,0.008307314
12/17/2015,68.6,0.05102,0.008563731
12/18/2015,72.7,0.05223,0.009290796
12/19/2015,72,0.05154,0.009079781
12/20/2015,65,0.04841,0.007699223
12/21/2015,60.2,0.04618,0.006802192
12/22/2015,150,0.08,0.0293616
12/23/2015,150,0.07941,0.029145058
12/24/2015,113,0.06501,0.017974511
12/25/2015,87,0.05489,0.011684522
12/26/2015,75.1,0.0501,0.009206109
12/27/2015,164,0.08235,0.033045013
12/28/2015,173,0.0851,0.036022524
12/29/2015,201,0.09478,0.046613449
12/30/2015,313,0.13594,0.104109431
12/31/2015,242,0.10857,0.064287076
1/1/2016,175,0.08369,0.035835221
1/2/2016,138,0.07011,0.02367323
1/3/2016,118,0.0627,0.018102894
1/4/2016,102,0.05678,0.014170789
1/5/2016,79.33,0.04859,0.009431545
1/6/2016,68,0.04439,0.007385715
1/7/2016,74,0.04625,0.008374173
1/8/2016,68,0.04395,0.007312506
1/9/2016,84.4,0.04936,0.01019333
1/10/2016,201,0.08873,0.043638017
1/11/2016,204,0.08936,0.044603794
1/12/2016,127,0.06299,0.019573739
1/13/2016,90,0.05038,0.011094281
1/14/2016,82,0.04751,0.009532292
1/15/2016,82.8,0.0476,0.009643524
1/16/2016,119,0.05939,0.017292539
1/17/2016,127,0.06183,0.019213277
1/18/2016,94,0.05081,0.011686259
1/19/2016,76,0.04474,0.008319707
1/20/2016,78,0.04527,0.008639798
1/21/2016,78.1,0.04518,0.008633676
1/22/2016,68,0.04176,0.006948129
1/23/2016,62,0.03969,0.006021037
1/24/2016,62,0.03961,0.0060089
1/25/2016,72,0.0428,0.007540059
1/26/2016,96.8,0.05074,0.012017781
1/27/2016,123,0.05907,0.017777495
1/28/2016,110,0.05483,0.014757385
1/29/2016,102,0.0522,0.013027742
1/30/2016,88.8,0.04791,0.010409685
1/31/2016,86,0.04697,0.009883653
2/1/2016,103,0.05239,0.013203349
2/2/2016,100,0.0514,0.012576552
2/3/2016,343,0.1312,0.110109915
2/4/2016,275,0.10814,0.072764162
2/5/2016,171,0.0741,0.031003647
2/6/2016,128,0.06034,0.018897909
2/7/2016,111,0.05494,0.014921418
2/8/2016,103,0.05242,0.013210909
2/9/2016,98.2,0.05093,0.012237244
2/10/2016,93,0.04931,0.011220609
2/11/2016,79.3,0.04496,0.008723645
2/12/2016,68,0.04135,0.006879912
2/13/2016,63.7,0.04002,0.006237564
2/14/2016,54,0.0369,0.004875494
2/15/2016,56,0.03763,0.005156093
2/16/2016,58,0.03837,0.005445256
2/17/2016,58,0.03846,0.005458028
2/18/2016,58,0.03856,0.005472219
2/19/2016,62,0.03999,0.006066547
2/20/2016,141,0.06602,0.022776821
2/21/2016,202,0.08639,0.042698569
2/22/2016,191,0.08299,0.038784447
2/23/2016,169,0.07594,0.031401889
2/24/2016,411,0.16074,0.161645738
2/25/2016,672,0.26308,0.432569185
2/26/2016,533,0.20835,0.271718486
2/27/2016,329,0.13268,0.106807028
2/28/2016,300,0.12287,0.090191495
2/29/2016,633,0.25135,0.389297013
3/1/2016,512,0.20371,0.255200066
3/2/2016,297,0.12349,0.089740134
3/3/2016,206,0.09175,0.046245743
3/4/2016,170,0.07965,0.033130895
3/5/2016,147,0.07206,0.025918512
3/6/2016,137,0.06897,0.023119544
3/7/2016,141,0.07076,0.024412115
3/8/2016,173,0.08249,0.03491772
3/9/2016,204,0.09411,0.046974743
3/10/2016,230,0.10416,0.058617498
3/11/2016,315,0.1367,0.105360431
3/12/2016,221,0.10215,0.055236877
3/13/2016,168,0.08326,0.034225055
3/14/2016,160,0.08087,0.031659635
3/15/2016,148,0.07699,0.027880112
3/16/2016,153,0.07938,0.029716729
3/17/2016,149,0.07845,0.028600768
3/18/2016,138,0.07487,0.025280484
3/19/2016,128,0.07163,0.022433828
3/20/2016,117,0.06797,0.019458153
3/21/2016,113,0.06696,0.018513663
3/22/2016,111,0.0667,0.018115373
3/23/2016,118,0.06997,0.020201906
3/24/2016,162,0.0879,0.034841943
3/25/2016,189,0.09945,0.045990175
3/26/2016,154,0.08614,0.032458172
3/27/2016,131,0.07755,0.024857164
3/28/2016,139,0.08148,0.027711772
3/29/2016,148,0.08589,0.031103036
3/30/2016,129,0.07876,0.024859586
3/31/2016,122,0.07653,0.02284494
4/1/2016,124,0.07806,0.023683654
4/2/2016,121,0.07749,0.022941906
4/3/2016,130,0.08207,0.026105154
4/4/2016,137,0.08588,0.028787972
4/5/2016,135,0.08581,0.028344588
4/6/2016,142,0.08972,0.031172819
4/7/2016,168,0.10223,0.042022909
4/8/2016,159,0.09914,0.038569545
4/9/2016,137,0.09007,0.030192509
4/10/2016,120,0.08314,0.024411234
4/11/2016,128,0.08768,0.027460534
4/12/2016,153,0.10029,0.037544605
4/13/2016,138,0.09418,0.031800668
4/14/2016,125,0.08892,0.027196182
4/15/2016,120,0.08741,0.025664975
4/16/2016,114,0.08538,0.023815487
4/17/2016,111,0.08479,0.023028523
4/18/2016,106,0.08318,0.021573631
4/19/2016,101,0.08153,0.020148248
4/20/2016,95.5,0.07959,0.018597748
4/21/2016,92.4,0.07883,0.017822227
4/22/2016,96.1,0.08159,0.019184867
4/23/2016,90.6,0.07956,0.017636867
4/24/2016,87.1,0.07855,0.016740284
4/25/2016,85.3,0.07842,0.016367198
4/26/2016,188,0.13512,0.062154984
4/27/2016,163,0.12275,0.048956186
4/28/2016,122,0.10133,0.030247978
4/29/2016,104,0.09235,0.023500046
4/30/2016,98.2,0.09007,0.021641638
5/1/2016,120,0.10352,0.030395128
5/2/2016,197,0.14942,0.072023369
5/3/2016,196,0.15046,0.072156523
5/4/2016,140,0.11876,0.040681476
5/5/2016,120,0.1081,0.03173989
5/6/2016,111.3,0.10408,0.028343986
5/7/2016,116,0.10804,0.030664864
5/8/2016,103,0.1012,0.025504464
5/9/2016,96,0.09793,0.023003052
5/10/2016,89.2,0.0947,0.020668707
5/11/2016,84.6,0.09278,0.019205393
5/12/2016,82.4,0.09236,0.018621283
5/13/2016,115,0.11463,0.032254819
5/14/2016,110,0.11258,0.030300682
5/15/2016,92.6,0.1022,0.02315583
5/16/2016,85.3,0.09838,0.02053309
5/17/2016,82.8,0.09772,0.019797587
5/18/2016,78.5,0.09579,0.018398749
5/19/2016,76.5,0.09541,0.017858863
5/20/2016,79.9,0.09883,0.019321198
5/21/2016,75.8,0.09694,0.017979214
5/22/2016,74,0.09666,0.017501569
5/23/2016,70.6,0.09518,0.016441782
5/24/2016,68,0.09424,0.015679877
5/25/2016,64,0.09222,0.014441209
5/26/2016,64.9,0.09385,0.014903128
5/27/2016,69.3,0.09817,0.016646023
5/28/2016,80.2,0.10755,0.021104898
5/29/2016,121,0.14008,0.041472477
5/30/2016,182,0.18908,0.084200652
5/31/2016,101,0.12718,0.031429586
6/1/2016,74.7,0.1075,0.019648416
6/2/2016,179,0.19229,0.084218636
6/3/2016,114,0.14145,0.039455384
6/4/2016,81,0.11583,0.02295644
6/5/2016,88.6,0.12322,0.02671243
6/6/2016,83.6,0.1202,0.024587208
6/7/2016,114,0.14687,0.040967213
6/8/2016,83.8,0.1226,0.02513813
6/9/2016,70.3,0.11209,0.019280605
6/10/2016,62.8,0.10653,0.016369298
6/11/2016,60,0.105,0.01541484
6/12/2016,55.1,0.10152,0.013686792
6/13/2016,52.8,0.10032,0.012960445
6/14/2016,53.2,0.10154,0.013217437
6/15/2016,50.9,0.10027,0.012487838
6/16/2016,49.6,0.09989,0.012122778
6/17/2016,47.4,0.09863,0.011438942
6/18/2016,46.2,0.09828,0.011109783
6/19/2016,46.6,0.09945,0.011339377
6/20/2016,45.9,0.09955,0.011180273
6/21/2016,56.8,0.11089,0.015411297
6/22/2016,47.8,0.10294,0.012039558
6/23/2016,44.2,0.10012,0.010827834
6/24/2016,42.5,0.09916,0.010311549
6/25/2016,42,0.09935,0.010209762
6/26/2016,41,0.09903,0.009934571
6/27/2016,45.4,0.1042,0.011575028
6/28/2016,44.2,0.10366,0.01121068
6/29/2016,42.3,0.10238,0.010596293
6/30/2016,41.1,0.10178,0.010235351
7/1/2016,41.7,0.10305,0.010514352
7/2/2016,42.6,0.10462,0.010904928
7/3/2016,40.1,0.10258,0.010064809
7/4/2016,39.1,0.1021,0.009767895
7/5/2016,37.57,0.10102,0.009286392
7/6/2016,38.1,0.10214,0.009521805
7/7/2016,39.6,0.10432,0.010107907
7/8/2016,50.7,0.11694,0.01450673
7/9/2016,44.3,0.11053,0.011980705
7/10/2016,44.1,0.11084,0.011960066
7/11/2016,42.1,0.10914,0.011242542
7/12/2016,39.6,0.10684,0.010352078
7/13/2016,38.9,0.1065,0.010136725
7/14/2016,41.4,0.10976,0.011118416
7/15/2016,47.4,0.11693,0.013561345
7/16/2016,43.3,0.11275,0.011945461
7/17/2016,39,0.10826,0.010330732
7/18/2016,92.9,0.16876,0.038360451
7/19/2016,55.5,0.12773,0.017345402
7/20/2016,43.2,0.11413,0.012063742
7/21/2016,39.5,0.1102,0.010650676
7/22/2016,38.2,0.109,0.010187986
7/23/2016,37.4,0.10834,0.009914228
7/24/2016,35.8,0.10672,0.009348185
7/25/2016,62.8,0.13805,0.02121263
7/26/2016,56.8,0.13147,0.018271469
7/27/2016,44.8,0.11786,0.012919417
7/28/2016,41.4,0.11408,0.011556021
7/29/2016,40.6,0.1133,0.011255231
7/30/2016,39.2,0.1118,0.010723248
7/31/2016,40.2,0.11308,0.011122703
8/1/2016,39.7,0.11259,0.010936763
8/2/2016,38.9,0.11173,0.010634519
8/3/2016,38.4,0.11119,0.010447092
8/4/2016,37.8,0.11051,0.010220964
8/5/2016,36.9,0.10946,0.009882806
8/6/2016,40.9,0.11417,0.011425462
8/7/2016,37.3,0.1099,0.010030094
8/8/2016,36.6,0.10902,0.009763055
8/9/2016,36.1,0.10836,0.009571382
8/10/2016,70.8,0.14843,0.025713039
8/11/2016,44.1,0.11753,0.012681943
8/12/2016,40.3,0.11296,0.011138538
8/13/2016,56.6,0.13168,0.018236216
8/14/2016,60.5,0.13593,0.020121908
8/15/2016,44.5,0.1173,0.012771929
8/16/2016,111,0.19218,0.052195089
8/17/2016,58.5,0.13287,0.019018719
8/18/2016,45.7,0.11793,0.013186786
8/19/2016,42.2,0.11362,0.011731829
8/20/2016,41.6,0.11263,0.011464256
8/21/2016,83.4,0.1593,0.032507255
8/22/2016,54.5,0.1266,0.016882186
8/23/2016,43.3,0.11354,0.012029159
8/24/2016,39.2,0.1085,0.01040673
