 i, j, dx, dy
           4 ,          39 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          40 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          41 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          42 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          43 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          44 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          45 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          46 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          47 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          48 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          49 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          50 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          51 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          52 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          53 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          54 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          55 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          56 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          57 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          58 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          59 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          60 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          61 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          62 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          63 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          64 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          65 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          66 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          67 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          68 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          69 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          70 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          71 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          72 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          73 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          74 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          75 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          76 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          77 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          78 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          79 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          80 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          81 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          82 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          83 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          84 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          85 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          86 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          87 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          88 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          89 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          90 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          91 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          92 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          93 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          94 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          95 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          96 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          97 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          98 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,          99 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         100 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         101 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         102 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         103 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         104 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         105 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         106 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         107 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         108 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         109 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         110 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         111 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         112 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         113 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         114 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         115 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         116 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         117 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         118 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         119 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         120 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         121 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         122 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         123 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         124 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         125 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         126 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         127 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         128 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         129 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         130 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         131 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         132 ,  0.0000000E+00 ,  0.0000000E+00
           4 ,         133 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,           1 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,           2 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,           3 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,           4 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,           5 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,           6 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,           7 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,           8 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,           9 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          10 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          11 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          12 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          13 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          14 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          15 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          16 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          17 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          18 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          19 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          20 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          21 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          22 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          23 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          24 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          25 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          26 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          27 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          28 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          29 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          30 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          31 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          32 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          33 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          34 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          35 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          36 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          37 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          38 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          39 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          40 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          41 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          42 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          43 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          44 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          45 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          46 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          47 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          48 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          49 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          50 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          51 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          52 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          53 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          54 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          55 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          56 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          57 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          58 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          59 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          60 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          61 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          62 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          63 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          64 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          65 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          66 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          67 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          68 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          69 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          70 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          71 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          72 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          73 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          74 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          75 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          76 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          77 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          78 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          79 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          80 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          81 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          82 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          83 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          84 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          85 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          86 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          87 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          88 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          89 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          90 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          91 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          92 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          93 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          94 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          95 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          96 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          97 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          98 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,          99 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         100 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         101 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         102 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         103 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         104 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         105 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         106 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         107 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         108 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         109 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         110 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         111 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         112 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         113 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         114 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         115 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         116 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         117 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         118 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         119 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         120 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         121 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         122 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         123 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         124 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         125 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         126 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         127 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         128 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         129 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         130 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         131 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         132 ,  0.0000000E+00 ,  0.0000000E+00
           5 ,         133 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,           1 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,           2 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,           3 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,           4 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,           5 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,           6 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,           7 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,           8 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,           9 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          10 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          11 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          12 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          13 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          14 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          15 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          16 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          17 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          18 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          19 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          20 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          21 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          22 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          23 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          24 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          25 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          26 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          27 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          28 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          29 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          30 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          31 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          32 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          33 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          34 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          35 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          36 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          37 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          38 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          39 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          40 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          41 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          42 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          43 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          44 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          45 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          46 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          47 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          48 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          49 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          50 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          51 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          52 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          53 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          54 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          55 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          56 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          57 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          58 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          59 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          60 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          61 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          62 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          63 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          64 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          65 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          66 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          67 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          68 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          69 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          70 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          71 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          72 ,  0.0000000E+00 ,  0.0000000E+00
           6 ,          73 ,  0.0000000E+00 ,  0.0000000E+00
