"interval_number","velocity_meters_per_second","direction_degrees"
787,0.0224191449881778,19.3795158962864
788,0.0283148646032499,14.7956780441497
789,0.033402897832489,9.74291394044432
790,0.0364914844292443,6.33067646196359
791,0.0394133351011281,5.48859012033773
792,0.0448586848527026,5.17526083930642
793,0.0579080221697729,3.45475971747793
794,0.0787179828609167,0.744766492402074
795,0.100796135719651,358.34152510919
796,0.118814010420403,357.284844278707
797,0.124206860722867,356.936353164062
798,0.116984304315052,357.186790588619
799,0.10881653809603,357.717923902321
800,0.103296941753554,357.667077080077
801,0.0968676688514715,357.294538852836
802,0.0902099901238353,357.316385528229
803,0.0872371714965641,357.644049054308
804,0.0915788250517377,358.353573945315
805,0.101923725502509,358.522821401604
806,0.100288968731687,358.371040662621
807,0.0943294380169196,358.354337226878
808,0.0842830811123204,358.153322710966
809,0.0725608159138968,358.778101214
810,0.0610063309717018,0.703066580599085
811,0.0517287784088268,2.83497727644143
812,0.0476537418670598,4.87975183533967
813,0.0392280094718362,8.18231470129251
814,0.0363839784140949,10.4145344065642
815,0.0366789919080993,10.7645536993968
816,0.0374812638328316,10.9584988715492
817,0.0393286132088288,11.2215389455743
818,0.0405564339743651,10.5044930048393
819,0.0434442023444161,7.62641427700223
820,0.0421228420482125,5.56216237808358
821,0.0450216568564474,3.45288026467492
822,0.0479629798507318,2.8247904523895
823,0.0524587166283888,2.3237064231253
824,0.0599751695066982,0.663004740144036
825,0.0620872611211372,359.687786246542
826,0.0652527110809632,0.1204144321974
827,0.0710843390497226,0.786909302850839
828,0.0786647753107734,0.568021291724931
829,0.0821278459142954,0.137359707707261
830,0.0746666398724823,0.125117729508537
831,0.0639147146174173,1.29697489687752
832,0.0511541153206676,4.06985691655898
833,0.0452608652712707,6.99793309148761
834,0.0429624413861982,8.91253355210083
835,0.0469643889005556,7.68551648447445
836,0.0529285831201705,4.31470067998401
837,0.0576179768850233,1.23163448367671
838,0.0594182098076406,0.252123375003959
839,0.0547370890103158,0.996313959377659
840,0.0572810983359788,1.00406387520455
841,0.0649294550687787,0.243800931394403
842,0.077753529032386,359.296013253913
843,0.0872707979833554,358.745694005699
844,0.0879304843801902,358.925512651619
845,0.0872106510959253,359.502811626675
846,0.0788362848759155,359.57829578319
847,0.0690355542497122,359.441306455838
848,0.0577138330221634,359.890717733451
849,0.0473140580061736,0.963192296219395
850,0.0442340733014536,3.04553181738428
851,0.0419908550946389,5.83341914504063
852,0.042375814652102,7.23164552080616
853,0.0407379695961424,8.46230995601043
854,0.0412757098123762,8.3459732786705
855,0.0410986774233425,7.79815948391763
856,0.035574011976581,9.94737632505029
857,0.0366197749384696,11.1835097360075
858,0.0458922801805497,8.4508702021256
859,0.0629237532641097,2.06646331875942
860,0.0827826591482658,358.157044887523
861,0.0894681853417039,357.633477239609
862,0.0970651622416422,358.535887502082
863,0.1075676310041,358.587535227802
864,0.110315525760793,357.499121777132
865,0.113156280571899,356.726747048305
866,0.0977199450505361,356.385670541447
867,0.0722019946190239,357.361144175933
868,0.0552193561796011,0.482887167000933
869,0.0369472933762782,6.2826900429605
870,0.0298695520908028,13.0489124539162
871,0.025825347301779,16.5051867795619
872,0.0231556816895538,16.2372704633202
873,0.0262500105059587,19.2771779519516
874,0.0332248496936543,19.3410600076107
875,0.0387342737826848,16.6811927740176
876,0.0401927135337229,14.242932260418
877,0.0418760931534923,11.5738496107581
878,0.0444139521095958,9.0638718719429
879,0.0478713625170817,8.43825965820036
880,0.0535637885357981,6.55931143423232
881,0.0537799129963363,5.68724107257054
882,0.0529428364945331,6.67118935788528
883,0.0494865354165785,7.91130793314734
884,0.0397577502665972,11.0340751045957
885,0.0308192125604755,15.3218041851521
886,0.020892645907466,22.8997244586612
887,0.0104432217529248,47.5698761070813
888,0.00881003414972982,120.248970922412
889,0.0216588851917247,161.17859885204
890,0.0337008958611631,169.636765600241
891,0.0452192675580613,173.417112380305
892,0.0584532496239945,175.194111994141
893,0.0703682106077359,175.431079831226
894,0.0765327819091002,175.403081206866
895,0.0819662096175003,175.943185838741
896,0.083480429593081,176.186983772283
897,0.0815113058429772,176.050236322434
898,0.0771247818390723,175.628124928616
899,0.0768489577998809,175.547320160545
900,0.0877987655176712,176.325384076931
901,0.109250862938447,177.095581729475
902,0.105392234912411,176.47619454428
903,0.073206600380729,174.670363041401
904,0.0552665677561198,174.513953947016
905,0.0630754372898479,177.03827139647
906,0.0901889461075698,178.263514938419
907,0.104929699051362,177.545461650665
908,0.0914016172519304,177.07384733341
909,0.0864330661802084,177.235406985676
910,0.0820831413870609,177.171645252422
911,0.0859837054516472,177.914962748745
912,0.0916144585303875,177.844643169401
913,0.0995002793301467,177.181487283293
914,0.0942572713728127,177.090814557266
915,0.0827936893579557,176.824560057178
916,0.0763847871149454,176.532921500982
917,0.0763758004255438,177.110809311826
918,0.0791756301553683,177.078687589285
919,0.0825430816827083,176.090234522853
920,0.0720427985288623,176.114391112972
921,0.0636319829394174,176.893902524126
922,0.0566625547284146,177.269599172773
923,0.0546685600935992,177.743607574808
924,0.0561933596168583,177.299147126511
925,0.0564500192085976,176.757656934246
926,0.0489488386012464,175.247301678118
927,0.0365848322936784,173.510195155266
928,0.0272571588081141,172.749088949386
929,0.0185029762399513,172.232223883952
930,0.0141664475512992,170.952694458286
931,0.00990552735649868,162.420547013174
932,0.00421386468891129,116.424221627843
933,0.00933197637720996,25.8909774985838
934,0.0306716266479551,5.27227556764601
935,0.0546755467729664,0.117825402441586
936,0.0726757784282383,357.730596526118
937,0.0796101238182483,356.462478367013
938,0.088454138698501,356.142095462845
939,0.095440612688547,355.574942865525
940,0.0981556128682525,355.675891188086
941,0.101602603426997,356.887808024168
942,0.126570000755094,356.939977187469
943,0.166519097750279,356.031851717085
944,0.187526791544087,356.132878193108
945,0.166282513493272,356.82817772452
946,0.152178502393465,357.77949056469
947,0.14067808747331,358.235874804779
948,0.143231242173523,358.203429682624
949,0.161132199575178,358.042842683393
950,0.164428751855397,358.124218715486
951,0.167867553313304,358.296564625833
952,0.188864825768528,357.80593569267
953,0.186320952598313,356.99047127938
954,0.156022530375853,356.564643838291
955,0.12856730270183,356.590809363955
956,0.111196943546198,357.044350591309
957,0.0993755013008672,357.396069867256
958,0.0965061151509168,357.66794026626
959,0.0972551709322572,358.325900317214
960,0.094194741627989,359.119132030641
961,0.0812936313257978,359.922858208112
962,0.0724693587871238,1.12038266575816
963,0.0697992275154461,1.9588541393347
964,0.0695174892952081,2.32930369164195
965,0.0740713441385849,2.76209370462221
966,0.075978993921951,3.1268957516798
967,0.0706000863564043,2.71750455963423
968,0.0699123942241237,2.05796641750756
969,0.0726596346281386,1.86918934942547
970,0.068295367468003,2.29737098778868
971,0.0493617145125382,4.59468574557774
972,0.0272253827091887,11.8197342483839
973,0.0103700347224106,35.2604660326429
974,0.00726980434229753,127.480092401725
975,0.0209638337478998,165.064015175089
976,0.0390394777533434,172.866909049743
977,0.0485392852578281,174.86992054295
978,0.0518484315668411,175.801848096968
979,0.0514039272624922,176.269133563264
980,0.0503335732071639,176.233428701163
981,0.0474898256208676,175.18554630927
982,0.0422499934967168,174.002719638305
983,0.0305378214047918,170.939944120185
984,0.0287414740216825,169.91553263311
985,0.022321475249902,164.880020777308
986,0.00834390109163812,122.743834119172
987,0.0184072843674184,18.0926802385026
988,0.0390983808246058,3.46443857086992
989,0.0538171955549902,359.055255779113
990,0.060134268684324,357.864008091864
991,0.0615787587979023,357.950857475902
992,0.0593662977544488,358.430837574745
993,0.0491855799867026,358.685544388171
994,0.0372898413763256,359.360255113265
995,0.0285798984334545,1.74547202215662
996,0.0266052984847834,3.89340628464021
997,0.0283574038783177,5.82896865291669
998,0.0260774439887933,9.24064198748464
999,0.0180684481255913,17.6099245106034
1000,0.0102365773111426,37.9426752275092
1001,0.00848345105334685,48.7006849250551
1002,0.00983898108812024,44.6717077296745
1003,0.0148826362325077,33.3521869032524
1004,0.0242717327725253,21.0386126200322
1005,0.0323893365040433,13.5960168041878
1006,0.0353008748158216,9.97218478091295
1007,0.0324201431701581,8.79860511653196
1008,0.0312844713919805,7.50562920279389
1009,0.0333495166990408,5.42452741762201
1010,0.0384893306618913,2.57657747688532
1011,0.0438784712942622,0.832883084445089
1012,0.0431010088970313,0.0876087734836356
1013,0.0426218694093311,359.878768442627
1014,0.0425503314512996,0.810090652052512
1015,0.0445500124135337,1.72866729612333
1016,0.0450239230032051,1.34211495820094
1017,0.0476863342064554,359.581306679193
1018,0.0535598486491115,359.076752039279
1019,0.0593876356336492,359.453499037879
1020,0.0661954355680207,359.423510471222
1021,0.0778190674298664,358.579389525803
1022,0.0945937616455393,357.592510428587
1023,0.0985101105861028,357.197551414906
1024,0.0946072616265976,357.370859073814
1025,0.0884080683236942,357.765335880991
1026,0.0789511164828882,358.529978387244
1027,0.0755392986334694,358.836575308966
1028,0.0744905368667023,358.723059736179
1029,0.0827162155159813,358.094881621956
1030,0.089701718962496,357.798813298386
1031,0.0915735857804516,357.819578722367
1032,0.0912061394475223,358.057457700148
1033,0.0816273240588973,358.413844966404
1034,0.069385538910199,359.290835117969
1035,0.0605603446936553,0.352213154762512
1036,0.0537149110690645,1.56130737194525
1037,0.0492984650776405,2.86006044793697
1038,0.0446670902900263,4.70965130313472
1039,0.0429164166112486,7.08958151144642
1040,0.0401725246393893,9.21966699433626
1041,0.0440964327532749,8.40096026804737
1042,0.0494985643235752,6.16340369238465
1043,0.0493783823178248,5.12816714635897
1044,0.0509802879070902,3.71215491168994
1045,0.0520843884296026,3.1060394725825
1046,0.0557502825269444,2.59049243826388
1047,0.0693128469916706,1.00108941437183
1048,0.0790735218096206,359.50318443102
1049,0.0760510985405072,358.719343570871
1050,0.061769559634087,358.767576717255
1051,0.0422769120291387,0.251378258569312
1052,0.01904899903189,9.36185925527891
1053,0.00894926598960655,137.666275948878
1054,0.027759610576796,166.903329039368
1055,0.0314435621946416,170.166763900813
1056,0.0372760777622095,172.265365715633
1057,0.0452757596494493,174.107576521256
1058,0.0516526480096029,174.721794627855
1059,0.0521301247741037,174.224847516768
1060,0.052634306006943,173.223857299531
1061,0.0481792279431675,172.000838340268
1062,0.0430251664360352,171.408940943579
1063,0.0429133631125081,171.782145467013
1064,0.0442035415904196,171.788593233609
1065,0.0426731632050418,170.889236957004
1066,0.0369707628435755,169.530985804679
1067,0.0352251428297878,168.569913095999
1068,0.0346179345295243,167.273575478445
1069,0.0383317749203531,168.372780441688
1070,0.0455477392482753,170.962922654972
1071,0.0515731421194596,173.083907075397
1072,0.0579228721742352,174.322876857335
1073,0.0595820586788949,174.814640695737
1074,0.0618657554420881,175.371058380984
1075,0.0648787994215107,175.759915172039
1076,0.0655991979517039,176.046911192035
1077,0.0683540519473478,176.681201458947
1078,0.0717088742532062,177.288944855948
1079,0.07523785645196,176.999574551592
1080,0.0764754790848331,176.633510670763
1081,0.0769477038307117,176.581774431902
1082,0.0756550568904008,176.377281078076
1083,0.0705570215604228,176.179738258511
1084,0.068979515053656,176.077482179651
1085,0.0683526954303072,175.794487019281
1086,0.0612846704761179,175.101818799747
1087,0.0511067219718649,174.174479067738
1088,0.0335730096055945,172.165081495483
1089,0.0107229545038742,161.784009667099
1090,0.00679035143041139,15.1939695220246
1091,0.0130589930748079,10.684200135696
1092,0.0289622432175525,3.72646341513901
1093,0.0438698802913799,358.775036777085
1094,0.0475780800752032,357.496382670255
1095,0.0527303520387835,357.3326597575
1096,0.0603414818568216,356.928953167888
1097,0.0615431863690059,357.98445794578
1098,0.0659272625375169,358.832097530082
1099,0.0710002693350971,358.335380093424
1100,0.0685235908063567,357.791397917411
1101,0.056260443468202,358.683789491137
1102,0.0450204189920495,1.59812471667356
1103,0.0437747258428941,6.30433844346037
1104,0.0497499916272372,7.75732174001581
1105,0.058704195289089,6.5000481909988
1106,0.0667251161019288,5.17076226456004
1107,0.0721694121713573,3.38516844328362
1108,0.0807542261543916,1.70921411611621
1109,0.0915319204273422,0.634958552803723
1110,0.105053932543431,359.148088581044
1111,0.118011059549673,357.570556136532
1112,0.11614901855394,357.001963222431
1113,0.099236445755213,357.481065010846
1114,0.0821100503768205,359.387480065433
1115,0.059961319916464,2.95794048786414
1116,0.0387596418463148,8.38913416615082
1117,0.0110784407746446,35.6087891589971
1118,0.0262021998945438,167.265229024502
1119,0.0307594788050249,170.214154001131
1120,0.0351686056275691,172.88584244731
1121,0.0396822868527997,176.195198522412
1122,0.0455153281637885,176.822371926961
1123,0.0529016678510332,175.947483488501
1124,0.0575289207706605,175.74869339065
1125,0.0588721966442569,175.582286914261
1126,0.0656128516189342,175.652068640412
1127,0.0672168109581159,175.989962104664
1128,0.069771606002546,176.895207986535
1129,0.0785162233202833,177.093259708705
1130,0.0865831779036353,177.003553987125
1131,0.0949314971801607,176.614290188492
1132,0.0963726574736838,176.266745724139
1133,0.0932860370074798,175.939062505481
1134,0.0914527768736749,175.93069360442
1135,0.0963627651289856,176.36063501507
1136,0.107626614376192,176.518905792313
1137,0.115138958143659,176.518555370216
1138,0.113241462068038,176.231255145625
1139,0.100573455198343,175.529498852965
1140,0.0930529076133692,175.491803860402
1141,0.0963317501064274,175.489611265516
1142,0.0985352440314806,175.421843928991
1143,0.0978692792434571,175.230168104447
1144,0.09173216712554,174.96198191579
1145,0.0839429991774149,174.53771837254
1146,0.0678360427652051,173.960782909116
1147,0.0407466489641577,172.642321420052
1148,0.0211187144184513,172.682642329453
1149,0.00808198869814424,162.221656780742
1150,0.00585908999222904,24.7267728611915
1151,0.0084541343267453,8.35102815391833
1152,0.0169688977360477,1.68528650449185
1153,0.0274675077082457,2.62771865496602
1154,0.0341530481941899,2.40298921452759
1155,0.0464996566324632,359.738781507957
1156,0.0639949537818217,358.255532139607
1157,0.0823973574781987,356.775855076957
1158,0.0925711175621642,356.310096284668
1159,0.11713961120341,356.953690626789
1160,0.152514657499709,356.922671882742
1161,0.148666032699,356.484142927143
1162,0.132598970208231,356.160704667908
1163,0.118508816391328,356.066934504273
1164,0.120225318852009,356.922753390849
1165,0.126241760989461,357.83633074569
1166,0.134089272875577,358.232739065779
1167,0.141476413326402,357.976114947625
1168,0.13037069552781,357.52536397283
1169,0.103938805723818,358.142402247362
1170,0.0696601172447506,2.29231456519049
1171,0.0535114046311051,10.5969825142948
1172,0.0469780855827531,14.9351609084434
1173,0.0443818940668936,14.6154921044192
1174,0.0431731601767424,13.3648368457665
1175,0.0419982988511867,13.2477612800415
1176,0.0448234936401848,12.4931628188932
1177,0.0453179318068669,12.3344212889357
1178,0.0458623086074792,12.8137254786254
1179,0.0540456924435575,10.6052055141722
1180,0.0636959846456642,6.1670948775553
1181,0.0818541743640566,1.40637481431708
1182,0.105774783430085,358.560495081859
1183,0.127513745172745,357.570499023668
1184,0.129320705686837,357.24416116074
1185,0.112952364225201,356.896220738984
1186,0.0997871958112669,357.077915900258
1187,0.0851351074034718,357.186624575321
1188,0.0720480348939927,357.348574107956
1189,0.0676822233036653,357.974088120346
1190,0.0613478164929899,359.290573899358
1191,0.0531567693738713,1.18802370103936
1192,0.0473829448588327,3.30374565168765
1193,0.0449400346347794,5.08501033389547
1194,0.0446284918575024,5.65166445754316
1195,0.0463797925541816,4.99552155686748
1196,0.0574130591611131,3.0056946199463
1197,0.0922738444167405,359.9752831565
1198,0.145905052536504,357.612461324508
1199,0.159389677395549,356.24778444399
1200,0.136966938475617,356.052213871431
1201,0.106592887448824,356.299894242374
1202,0.0824176603463842,357.307746443365
1203,0.0772191752831124,358.514380188552
1204,0.0820583648432517,359.219647091027
1205,0.090004041790897,359.550224700564
1206,0.122795216664194,358.423391174226
1207,0.147980912544486,356.753403170915
1208,0.136636361238809,356.434516584191
1209,0.117602013504453,356.865216960647
1210,0.121766867040629,357.194824768104
1211,0.132508203700844,356.704332831648
1212,0.115671055584602,356.077820752816
1213,0.0830556917277404,355.476338384031
1214,0.0567439844829312,356.306247058865
1215,0.037689005838361,359.104036156659
1216,0.0143885159862575,10.5745211513125
1217,0.0115611098433092,156.728281742926
1218,0.0280349767665157,170.411236595674
1219,0.0391115378402141,173.292704316329
1220,0.0388013547513251,173.126163803803
1221,0.0412098439325603,173.205658123682
1222,0.0479968006514344,174.475816422304
1223,0.0584038006359481,175.806450700371
1224,0.0749223349886031,176.535698250415
1225,0.0759748656849152,176.410713347369
1226,0.0720986119821747,175.121642688554
1227,0.0680712634705876,174.628656357303
1228,0.0673657132120174,175.083938260187
1229,0.064494749969695,174.630325113105
1230,0.0520256465847046,174.409620880282
1231,0.0560174862770281,176.304497866227
1232,0.073284898507892,176.862358575199
1233,0.0874765165946344,176.049873465191
1234,0.0868754894853131,174.520569610785
1235,0.0767537056659624,173.677383125205
1236,0.059815255486405,173.074871776032
1237,0.0327554520164609,171.027344836921
1238,0.00308177441460908,114.920638663729
1239,0.0287471497202932,0.622757021882686
1240,0.0471275442395099,356.555713373092
1241,0.0426769695709887,353.754457564768
1242,0.0396065171239794,353.505447015122
1243,0.0355144359643257,354.587698094656
1244,0.0370170190295326,357.512065654026
1245,0.0564883669819898,359.527575836022
1246,0.0900434176553844,358.305436443937
1247,0.122444216244222,356.782539164058
1248,0.135862679944983,356.222069124399
1249,0.122501964573023,355.911300315956
1250,0.104854217455137,355.925879361168
1251,0.0888333247852291,356.150501584917
1252,0.0766319758601974,356.141308738233
1253,0.0632814803972437,357.654011931935
1254,0.0609812421307633,0.136224379164072
1255,0.0583492140509275,1.68635847589734
1256,0.0497449112516479,3.16814752979693
1257,0.0399146151147237,5.4272414601491
1258,0.030484079042384,9.88061141654008
1259,0.0266653503044725,14.1604036112292
1260,0.0252212381705669,17.5508804212365
1261,0.0271032970595947,16.4851306563991
1262,0.0289293144922892,15.006007998758
1263,0.0292348144127857,15.208092720353
1264,0.0343523183798668,12.3485670387374
1265,0.050370310708807,5.59395370654297
1266,0.0716397348338962,0.545103285591248
1267,0.0827281499291072,357.979054720011
1268,0.0872443419561863,356.415414897539
1269,0.0769446044168538,354.68462546021
1270,0.0469633607085547,351.361395093502
1271,0.0235465336306439,349.315701517823
1272,0.0094050073793202,359.152895694885
1273,0.00389679225941924,124.951131270511
1274,0.0254077648257225,169.218311397798
1275,0.0515030714404007,174.83397963671
1276,0.0612595361410733,176.151579618529
1277,0.0622234377526349,175.999616434329
1278,0.0596851209963024,175.268557747108
1279,0.0572515638681601,174.91627762221
1280,0.0501256918766238,174.107665713518
1281,0.0422082552933325,173.073008277548
1282,0.0468650082211563,174.057131657531
1283,0.0970250524681085,177.657822731935
1284,0.159875542359848,178.418973229148
1285,0.195553365725622,177.897793334957
1286,0.18879238294471,176.992143534962
1287,0.16094270408558,176.01768111859
1288,0.151438875841722,175.95086357098
1289,0.160829167891902,175.896426233876
1290,0.169631892999108,176.113032523327
1291,0.179005107771686,176.475326761926
1292,0.188529715648691,176.530838652677
1293,0.183302189539011,176.102981957511
1294,0.216355833988202,176.469149784194
1295,0.245480851539431,176.49652238885
1296,0.230228026270303,176.242649955513
1297,0.214761042436893,176.292833539297
1298,0.206601582492471,176.568362518526
1299,0.202818667743925,176.357704303679
1300,0.184680804016825,175.569598344769
1301,0.174720084794868,175.554237487638
1302,0.176453739122963,175.954470333545
1303,0.171574088138757,175.833366935245
1304,0.165006266356842,175.81422997873
1305,0.152574143315361,175.623201326082
1306,0.133300471040535,175.133478952583
1307,0.114267776678642,174.781448093572
1308,0.0976887759640264,174.729188714049
1309,0.0767925858270122,174.381409586245
1310,0.0617755100681242,173.528012335787
1311,0.0499982720627478,172.566040579883
1312,0.0354989025844403,168.995665362818
1313,0.0238849561097674,162.708962131659
1314,0.0173083674690627,151.933858945355
1315,0.0206755612712732,151.244932929677
1316,0.0255684611411479,152.238991605473
1317,0.0363801396189249,159.772826474166
1318,0.051811067062097,167.422573270961
1319,0.0668216698589555,172.961036598659
1320,0.0756010983101695,176.919371334558
1321,0.0736419603768632,179.116119829243
1322,0.0783724533002519,180.546987933952
1323,0.0814044421422493,180.824792705273
1324,0.0904886802970247,179.577672430438
1325,0.0947690935348081,179.340136790186
1326,0.0972300577256662,179.41228399903
1327,0.105457708147724,179.180129387172
1328,0.111439830630706,178.864580558213
1329,0.11635081900787,178.448972960901
1330,0.108804593239003,178.240454989111
1331,0.0921785769636288,177.764785082286
1332,0.0790438759600563,177.040957749348
1333,0.0691167567194906,176.740159625686
1334,0.0666146578673304,177.053448162954
1335,0.0646554467434286,177.473229000035
1336,0.0525548813972281,176.712975124555
1337,0.0324135404190326,176.464886646441
1338,0.0132120594756561,178.742825634495
1339,0.00145171045935833,269.629566606326
1340,0.0145862866014772,345.24879859069
1341,0.0248675405207542,346.298835780341
1342,0.0379256034882524,349.264561670722
1343,0.0487570245883046,351.560006971463
1344,0.0573479424792204,353.175422779778
1345,0.0735981790958718,354.974877856283
1346,0.0861275847045778,355.710442793456
1347,0.0932569246622329,355.317304559149
1348,0.0993026312828102,355.04898610032
1349,0.102799527902636,354.981181975397
1350,0.108248749481332,355.010048976489
1351,0.102867921445457,354.738892825463
1352,0.0878886375403276,353.96241454769
1353,0.091476444550661,354.725463589336
1354,0.0988706587957592,356.447060848653
1355,0.112455217132182,357.488020260609
1356,0.138385425515422,357.75155350936
1357,0.16696865842796,357.662459012803
1358,0.190429683105324,357.935174645093
1359,0.199724022229924,357.75927969773
1360,0.200791750978708,356.981380365856
1361,0.189913338337213,357.014266255856
1362,0.178324324650021,357.494096695467
1363,0.17252301583493,357.666327466871
1364,0.17477716677666,357.30681168097
1365,0.182119570733814,357.006908241832
1366,0.185198673826537,356.095909575785
1367,0.175704742010876,355.811451286039
1368,0.180663781355762,356.924906109713
1369,0.171040404348823,357.404929679899
1370,0.150500405506076,357.732529774695
1371,0.132615236429938,358.076024656825
1372,0.112276026242035,358.46793207976
1373,0.100485893598097,358.873908003245
1374,0.0921558169906466,358.959115428778
1375,0.0817817912392544,358.931440616043
1376,0.0703398769106209,359.861611783834
1377,0.0588853146187149,1.36843261906437
1378,0.052555820258338,3.10141464535769
1379,0.0532653876377152,5.78313923040036
1380,0.0433686296442634,9.17131008976406
1381,0.0218285888604379,17.6705266304651
1382,0.00604413953171869,89.4663748845405
1383,0.0191695597162357,163.981970233147
1384,0.0547374622825621,174.736582576044
1385,0.0764012644585145,176.540809767403
1386,0.079618182763142,175.867679403047
1387,0.0675298753724513,174.449796590356
1388,0.0405262815740863,172.194815704134
1389,0.0101813437808434,156.22643112507
1390,0.0354770649216531,4.99379643005506
1391,0.11221845517179,358.847596938465
1392,0.185979585015135,356.395084312696
1393,0.241632217151274,355.843200354348
1394,0.312605359276705,355.65827260816
1395,0.296955811728443,355.7730287013
1396,0.233284997641843,355.626037131055
1397,0.179822517658658,355.042683856875
1398,0.139487055356976,355.785640518004
1399,0.118649289049984,357.011686408463
1400,0.1114292836544,357.461769529039
1401,0.10449557600525,357.156520848517
1402,0.0902365847339966,356.445778901962
1403,0.0785356699723538,355.917624092867
1404,0.0685642331232446,356.049699060896
1405,0.059021064010404,356.378146077778
1406,0.05552312661501,356.973811204632
1407,0.0473115521289734,358.424697911415
1408,0.0274812627800179,0.969197934267637
1409,0.00518355444427625,147.416087083065
1410,0.0739510599329955,177.563407546244
1411,0.136234684495728,178.961356402071
1412,0.166462901658828,178.438823170652
1413,0.166333138168152,177.833889443506
1414,0.15977529681014,177.609578300577
1415,0.153165989136926,177.381900310416
1416,0.140144796768215,176.989485443975
1417,0.142200294001507,176.525341628771
1418,0.142220788549923,175.786503933275
1419,0.146318236400621,174.994992940656
1420,0.156089923603669,174.660173442458
1421,0.151158080951061,174.268836577186
1422,0.13102195806013,173.448745615509
1423,0.102128824884938,172.245339507213
1424,0.0849491230716743,170.905491114528
1425,0.074191914547064,169.724164011892
1426,0.0643736141929027,168.435804582781
1427,0.0550499775504714,167.570182003386
1428,0.0207284391160231,145.424342769783
1429,0.0352415484296608,15.8350500859946
1430,0.0931992650686016,0.0460107843708298
1431,0.142840768905663,355.425815947545
1432,0.164415493398009,353.90683541899
1433,0.133593855797434,353.428645984358
1434,0.0966248113137997,354.107867049717
1435,0.0778183838900668,356.455526550597
1436,0.0724971770383349,359.01358018976
1437,0.0739339859955169,0.323573952663988
1438,0.0696670379944066,1.0879215080838
1439,0.0601696347229796,2.46401821520157
1440,0.0537776011994072,3.60014690841469
1441,0.0394791769443077,5.51460738919608
1442,0.0282472609837577,7.0359386474207
1443,0.0246393939935957,7.937025618134
1444,0.0335666378694596,5.64141181232844
1445,0.0576501012853239,1.80717334066832
1446,0.0816397738837323,358.866452312213
1447,0.108075789914699,356.665007989259
1448,0.121516384421218,355.495511664718
1449,0.134479951094549,355.035852063963
1450,0.143381247158922,355.147222339437
1451,0.134466931362525,355.766701889807
1452,0.130861339505662,356.581912182713
1453,0.150804792539435,356.959442827425
1454,0.199955003124373,356.585922677367
1455,0.224753599210859,356.105089541733
1456,0.201007379910834,356.009448832974
1457,0.173108082331939,355.914964848046
1458,0.149877570786341,355.783915217282
1459,0.138874927578413,355.917011319603
1460,0.131838822688277,355.949025714237
1461,0.113983917615348,355.533227761019
1462,0.107452972908526,355.270040772749
1463,0.0981623339997014,354.668598574369
1464,0.07850296772656,353.381143973916
